1.572e-06	0.04
1.576e-06	0.04
1.58e-06	-0.04
1.584e-06	0.04
1.588e-06	0.04
1.592e-06	0.08
1.596e-06	0
1.6e-06	0.04
1.604e-06	0
1.608e-06	0.08
1.612e-06	0
1.616e-06	0.04
1.62e-06	0.04
1.624e-06	0.04
1.628e-06	0
1.632e-06	0.04
1.636e-06	0.04
1.64e-06	0
1.644e-06	0
1.648e-06	0
1.652e-06	0.04
1.656e-06	0
1.66e-06	0.04
1.664e-06	0.04
1.668e-06	0.08
1.672e-06	0.04
1.676e-06	0.04
1.68e-06	0.04
1.684e-06	0.04
1.688e-06	0
1.692e-06	0.04
1.696e-06	0.04
1.7e-06	0
1.704e-06	0.04
1.708e-06	0.04
1.712e-06	0.04
1.716e-06	0.04
1.72e-06	0.04
1.724e-06	0
1.728e-06	0.04
1.732e-06	0.04
1.736e-06	0.04
1.74e-06	0.04
1.744e-06	-0.04
1.748e-06	0.08
1.752e-06	0.08
1.756e-06	0.04
1.76e-06	0.04
1.764e-06	0.04
1.768e-06	0.04
1.772e-06	0.04
1.776e-06	0.04
1.78e-06	0.04
1.784e-06	0
1.788e-06	0.04
1.792e-06	0.04
1.796e-06	0
1.8e-06	0.04
1.804e-06	0.04
1.808e-06	0.04
1.812e-06	0.04
1.816e-06	0.04
1.82e-06	0.04
1.824e-06	0.08
1.828e-06	0.04
1.832e-06	0.08
1.836e-06	0.04
1.84e-06	0.04
1.844e-06	0
1.848e-06	0.04
1.852e-06	0.04
1.856e-06	0.04
1.86e-06	0.04
1.864e-06	0.08
1.868e-06	0.04
1.872e-06	0.04
1.876e-06	0.04
1.88e-06	0.04
1.884e-06	0.04
1.888e-06	0.04
1.892e-06	0
1.896e-06	0.04
1.9e-06	0.04
1.904e-06	0
1.908e-06	0.04
1.912e-06	0.04
1.916e-06	0
1.92e-06	0.04
1.924e-06	0.04
1.928e-06	0
1.932e-06	0.04
1.936e-06	0.04
1.94e-06	0.08
1.944e-06	0
1.948e-06	0.04
1.952e-06	0.04
1.956e-06	0.04
1.96e-06	0.04
1.964e-06	0.04
1.968e-06	0.04
1.972e-06	0.04
1.976e-06	-0.04
1.98e-06	0.04
1.984e-06	0.08
1.988e-06	0.08
1.992e-06	0
1.996e-06	0
2e-06	0.04
2.004e-06	0.04
2.008e-06	0.08
2.012e-06	0.04
2.016e-06	0
2.02e-06	0.04
2.024e-06	0
2.028e-06	0
2.032e-06	0.04
2.036e-06	0
2.04e-06	0
2.044e-06	0.04
2.048e-06	0
2.052e-06	0.04
2.056e-06	0.04
2.06e-06	0.08
2.064e-06	0.08
2.068e-06	0
2.072e-06	0
2.076e-06	0.08
2.08e-06	0.08
2.084e-06	0
2.088e-06	0
2.092e-06	0.04
2.096e-06	0.04
2.1e-06	0.04
2.104e-06	0.04
2.108e-06	0.08
2.112e-06	0.04
2.116e-06	0.04
2.12e-06	0.04
2.124e-06	0.04
2.128e-06	0.04
2.132e-06	0.04
2.136e-06	0.04
2.14e-06	0.04
2.144e-06	0.04
2.148e-06	0.08
2.152e-06	0.04
2.156e-06	0.04
2.16e-06	0
2.164e-06	0.04
2.168e-06	0
2.172e-06	0.04
2.176e-06	0.08
2.18e-06	0
2.184e-06	0.08
2.188e-06	0.04
2.192e-06	0.04
2.196e-06	0.08
2.2e-06	0.04
2.204e-06	0.04
2.208e-06	0.08
2.212e-06	0.04
2.216e-06	0.08
2.22e-06	0.08
2.224e-06	0.08
2.228e-06	0.04
2.232e-06	0.04
2.236e-06	0.04
2.24e-06	0
2.244e-06	0.04
2.248e-06	0.04
2.252e-06	0.04
2.256e-06	0.04
2.26e-06	0.04
2.264e-06	0
2.268e-06	0.04
2.272e-06	0
2.276e-06	0.04
2.28e-06	0.04
2.284e-06	0.04
2.288e-06	0
2.292e-06	0.04
2.296e-06	0.04
2.3e-06	0.04
2.304e-06	0.04
2.308e-06	0.04
2.312e-06	0.08
2.316e-06	0.04
2.32e-06	0
2.324e-06	0.08
2.328e-06	0.04
2.332e-06	0.04
2.336e-06	0.08
2.34e-06	-0.04
2.344e-06	0.04
2.348e-06	0.04
2.352e-06	0.04
2.356e-06	0.04
2.36e-06	0.04
2.364e-06	0
2.368e-06	0.08
2.372e-06	0.04
2.376e-06	0.08
2.38e-06	0
2.384e-06	0.08
2.388e-06	0.04
2.392e-06	0.04
2.396e-06	0
2.4e-06	0.08
2.404e-06	0.04
2.408e-06	0
2.412e-06	0.04
2.416e-06	0.04
2.42e-06	0
2.424e-06	0.04
2.428e-06	0.04
2.432e-06	0.04
2.436e-06	0
2.44e-06	0
2.444e-06	0.04
2.448e-06	0
2.452e-06	0.04
2.456e-06	0.08
2.46e-06	0.08
2.464e-06	0
2.468e-06	0
2.472e-06	0.08
2.476e-06	0
2.48e-06	0
2.484e-06	0.04
2.488e-06	0
2.492e-06	0
2.496e-06	0
2.5e-06	0
2.504e-06	0.08
2.508e-06	0.08
2.512e-06	0.04
2.516e-06	0.04
2.52e-06	0.04
2.524e-06	0.04
2.528e-06	0.04
2.532e-06	0.04
2.536e-06	0
2.54e-06	0.04
2.544e-06	0.04
2.548e-06	0.04
2.552e-06	0.08
2.556e-06	0.08
2.56e-06	0.04
2.564e-06	0.04
2.568e-06	0.04
2.572e-06	0.04
2.576e-06	0
2.58e-06	0.04
2.584e-06	0.04
2.588e-06	0
2.592e-06	0.04
2.596e-06	0
2.6e-06	0.04
2.604e-06	0
2.608e-06	0.08
2.612e-06	0.04
2.616e-06	0.04
2.62e-06	0.04
2.624e-06	0.08
2.628e-06	0.04
2.632e-06	0.04
2.636e-06	0
2.64e-06	0.04
2.644e-06	0.04
2.648e-06	0.08
2.652e-06	0
2.656e-06	0.04
2.66e-06	0.04
2.664e-06	0.04
2.668e-06	0
2.672e-06	0.04
2.676e-06	0
2.68e-06	0.08
2.684e-06	0.04
2.688e-06	0.08
2.692e-06	0.04
2.696e-06	0.08
2.7e-06	0.04
2.704e-06	0.04
2.708e-06	0.04
2.712e-06	0.04
2.716e-06	0.04
2.72e-06	0
2.724e-06	0.04
2.728e-06	0.04
2.732e-06	0.04
2.736e-06	0
2.74e-06	0.04
2.744e-06	0.04
2.748e-06	0.08
2.752e-06	0.04
2.756e-06	0
2.76e-06	0.04
2.764e-06	0.04
2.768e-06	0
2.772e-06	0
2.776e-06	0
2.78e-06	0.04
2.784e-06	0
2.788e-06	0.04
2.792e-06	-0.04
2.796e-06	0
2.8e-06	0.04
2.804e-06	0
2.808e-06	0.04
2.812e-06	0
2.816e-06	0
2.82e-06	0.04
2.824e-06	0
2.828e-06	0
2.832e-06	0
2.836e-06	0
2.84e-06	0
2.844e-06	0.04
2.848e-06	0
2.852e-06	0.04
2.856e-06	0.04
2.86e-06	0.04
2.864e-06	0.04
2.868e-06	0.08
2.872e-06	0.08
2.876e-06	0
2.88e-06	0.04
2.884e-06	0
2.888e-06	0
2.892e-06	0.04
2.896e-06	0.04
2.9e-06	0
2.904e-06	0
2.908e-06	0
2.912e-06	0.08
2.916e-06	0.04
2.92e-06	0
2.924e-06	0.04
2.928e-06	0.04
2.932e-06	0
2.936e-06	0.04
2.94e-06	0.04
2.944e-06	0
2.948e-06	0.04
2.952e-06	0
2.956e-06	0
2.96e-06	0.04
2.964e-06	0.08
2.968e-06	0.04
2.972e-06	0
2.976e-06	0.08
2.98e-06	0
2.984e-06	0
2.988e-06	0.04
2.992e-06	0.04
2.996e-06	0.08
3e-06	0.08
3.004e-06	0.04
3.008e-06	0.04
3.012e-06	0.08
3.016e-06	0
3.02e-06	0.04
3.024e-06	0.04
3.028e-06	0.04
3.032e-06	-0.04
3.036e-06	0.04
3.04e-06	0
3.044e-06	0.04
3.048e-06	0
3.052e-06	0.04
3.056e-06	0
3.06e-06	0
3.064e-06	-0.08
3.068e-06	-0.24
3.072e-06	-0.4
3.076e-06	-0.56
3.08e-06	-0.84
3.084e-06	-1.08
3.088e-06	-1.24
3.092e-06	-1.36
3.096e-06	-1.44
3.1e-06	-1.52
3.104e-06	-1.6
3.108e-06	-1.6
3.112e-06	-1.6
3.116e-06	-1.6
3.12e-06	-1.6
3.124e-06	-1.6
3.128e-06	-1.64
3.132e-06	-1.6
3.136e-06	-1.6
3.14e-06	-1.64
3.144e-06	-1.56
3.148e-06	-1.56
3.152e-06	-1.6
3.156e-06	-1.56
3.16e-06	-1.48
3.164e-06	-1.56
3.168e-06	-1.48
3.172e-06	-1.52
3.176e-06	-1.44
3.18e-06	-1.48
3.184e-06	-1.44
3.188e-06	-1.44
3.192e-06	-1.44
3.196e-06	-1.44
3.2e-06	-1.4
3.204e-06	-1.4
3.208e-06	-1.44
3.212e-06	-1.44
3.216e-06	-1.36
3.22e-06	-1.44
3.224e-06	-1.4
3.228e-06	-1.36
3.232e-06	-1.36
3.236e-06	-1.36
3.24e-06	-1.32
3.244e-06	-1.32
3.248e-06	-1.24
3.252e-06	-1.32
3.256e-06	-1.36
3.26e-06	-1.32
3.264e-06	-1.28
3.268e-06	-1.24
3.272e-06	-1.24
3.276e-06	-1.24
3.28e-06	-1.24
3.284e-06	-1.24
3.288e-06	-1.16
3.292e-06	-1.16
3.296e-06	-1.2
3.3e-06	-1.2
3.304e-06	-1.16
3.308e-06	-1.12
3.312e-06	-1.16
3.316e-06	-1.12
3.32e-06	-1.12
3.324e-06	-1.12
3.328e-06	-1.08
3.332e-06	-1.08
3.336e-06	-1.08
3.34e-06	-1.08
3.344e-06	-1.04
3.348e-06	-1.08
3.352e-06	-1.08
3.356e-06	-1.08
3.36e-06	-1.04
3.364e-06	-1.08
3.368e-06	-1.04
3.372e-06	-1.04
3.376e-06	-1.04
3.38e-06	-1.04
3.384e-06	-1.04
3.388e-06	-1
3.392e-06	-1.04
3.396e-06	-1
3.4e-06	-0.96
3.404e-06	-1
3.408e-06	-0.96
3.412e-06	-1
3.416e-06	-0.96
3.42e-06	-0.96
3.424e-06	-0.96
3.428e-06	-1
3.432e-06	-0.92
3.436e-06	-0.92
3.44e-06	-0.92
3.444e-06	-0.96
3.448e-06	-0.88
3.452e-06	-0.88
3.456e-06	-0.88
3.46e-06	-0.96
3.464e-06	-0.92
3.468e-06	-0.88
3.472e-06	-0.84
3.476e-06	-0.88
3.48e-06	-0.88
3.484e-06	-0.88
3.488e-06	-0.88
3.492e-06	-0.84
3.496e-06	-0.84
3.5e-06	-0.8
3.504e-06	-0.84
3.508e-06	-0.84
3.512e-06	-0.84
3.516e-06	-0.8
3.52e-06	-0.8
3.524e-06	-0.84
3.528e-06	-0.84
3.532e-06	-0.76
3.536e-06	-0.76
3.54e-06	-0.76
3.544e-06	-0.8
3.548e-06	-0.72
3.552e-06	-0.76
3.556e-06	-0.72
3.56e-06	-0.8
3.564e-06	-0.76
3.568e-06	-0.8
3.572e-06	-0.72
3.576e-06	-0.76
3.58e-06	-0.76
3.584e-06	-0.72
3.588e-06	-0.68
3.592e-06	-0.68
3.596e-06	-0.68
3.6e-06	-0.72
3.604e-06	-0.72
3.608e-06	-0.72
3.612e-06	-0.68
3.616e-06	-0.68
3.62e-06	-0.68
3.624e-06	-0.72
3.628e-06	-0.68
3.632e-06	-0.68
3.636e-06	-0.6
3.64e-06	-0.64
3.644e-06	-0.6
3.648e-06	-0.6
3.652e-06	-0.6
3.656e-06	-0.64
3.66e-06	-0.64
3.664e-06	-0.6
3.668e-06	-0.6
3.672e-06	-0.6
3.676e-06	-0.6
3.68e-06	-0.64
3.684e-06	-0.6
3.688e-06	-0.6
3.692e-06	-0.6
3.696e-06	-0.56
3.7e-06	-0.6
3.704e-06	-0.6
3.708e-06	-0.56
3.712e-06	-0.56
3.716e-06	-0.52
3.72e-06	-0.56
3.724e-06	-0.6
3.728e-06	-0.56
3.732e-06	-0.56
3.736e-06	-0.56
3.74e-06	-0.56
3.744e-06	-0.52
3.748e-06	-0.52
3.752e-06	-0.48
3.756e-06	-0.52
3.76e-06	-0.52
3.764e-06	-0.52
3.768e-06	-0.48
3.772e-06	-0.48
3.776e-06	-0.52
3.78e-06	-0.48
3.784e-06	-0.48
3.788e-06	-0.44
3.792e-06	-0.48
3.796e-06	-0.48
3.8e-06	-0.48
3.804e-06	-0.48
3.808e-06	-0.44
3.812e-06	-0.44
3.816e-06	-0.52
3.82e-06	-0.48
3.824e-06	-0.48
3.828e-06	-0.48
3.832e-06	-0.48
3.836e-06	-0.4
3.84e-06	-0.48
3.844e-06	-0.4
3.848e-06	-0.4
3.852e-06	-0.44
3.856e-06	-0.4
3.86e-06	-0.44
3.864e-06	-0.4
3.868e-06	-0.4
3.872e-06	-0.44
3.876e-06	-0.4
3.88e-06	-0.44
3.884e-06	-0.4
3.888e-06	-0.4
3.892e-06	-0.4
3.896e-06	-0.36
3.9e-06	-0.4
3.904e-06	-0.36
3.908e-06	-0.44
3.912e-06	-0.4
3.916e-06	-0.36
3.92e-06	-0.36
3.924e-06	-0.4
3.928e-06	-0.36
3.932e-06	-0.36
3.936e-06	-0.32
3.94e-06	-0.4
3.944e-06	-0.32
3.948e-06	-0.4
3.952e-06	-0.32
3.956e-06	-0.36
3.96e-06	-0.32
3.964e-06	-0.32
3.968e-06	-0.36
3.972e-06	-0.36
3.976e-06	-0.32
3.98e-06	-0.36
3.984e-06	-0.36
3.988e-06	-0.32
3.992e-06	-0.36
3.996e-06	-0.32
4e-06	-0.32
4.004e-06	-0.32
4.008e-06	-0.32
4.012e-06	-0.32
4.016e-06	-0.32
4.02e-06	-0.32
4.024e-06	-0.4
4.028e-06	-0.32
4.032e-06	-0.28
4.036e-06	-0.24
4.04e-06	-0.28
4.044e-06	-0.32
4.048e-06	-0.24
4.052e-06	-0.28
4.056e-06	-0.24
4.06e-06	-0.28
4.064e-06	-0.28
4.068e-06	-0.28
4.072e-06	-0.28
4.076e-06	-0.24
4.08e-06	-0.28
4.084e-06	-0.28
4.088e-06	-0.28
4.092e-06	-0.24
4.096e-06	-0.28
4.1e-06	-0.28
4.104e-06	-0.28
4.108e-06	-0.28
4.112e-06	-0.24
4.116e-06	-0.24
4.12e-06	-0.2
4.124e-06	-0.24
4.128e-06	-0.24
4.132e-06	-0.24
4.136e-06	-0.24
4.14e-06	-0.24
4.144e-06	-0.24
4.148e-06	-0.24
4.152e-06	-0.2
4.156e-06	-0.2
4.16e-06	-0.2
4.164e-06	-0.2
4.168e-06	-0.24
4.172e-06	-0.24
4.176e-06	-0.24
4.18e-06	-0.2
4.184e-06	-0.2
4.188e-06	-0.24
4.192e-06	-0.2
4.196e-06	-0.2
4.2e-06	-0.2
4.204e-06	-0.2
4.208e-06	-0.2
4.212e-06	-0.24
4.216e-06	-0.2
4.22e-06	-0.24
4.224e-06	-0.16
4.228e-06	-0.24
4.232e-06	-0.2
4.236e-06	-0.24
4.24e-06	-0.24
4.244e-06	-0.2
4.248e-06	-0.2
4.252e-06	-0.2
4.256e-06	-0.16
4.26e-06	-0.16
4.264e-06	-0.16
4.268e-06	-0.16
4.272e-06	-0.16
4.276e-06	-0.16
4.28e-06	-0.16
4.284e-06	-0.16
4.288e-06	-0.16
4.292e-06	-0.2
4.296e-06	-0.2
4.3e-06	-0.2
4.304e-06	-0.2
4.308e-06	-0.16
4.312e-06	-0.2
4.316e-06	-0.16
4.32e-06	-0.2
4.324e-06	-0.16
4.328e-06	-0.16
4.332e-06	-0.12
4.336e-06	-0.16
4.34e-06	-0.12
4.344e-06	-0.12
4.348e-06	-0.12
4.352e-06	-0.16
4.356e-06	-0.16
4.36e-06	-0.16
4.364e-06	-0.16
4.368e-06	-0.16
4.372e-06	-0.16
4.376e-06	-0.16
4.38e-06	-0.16
4.384e-06	-0.12
4.388e-06	-0.12
4.392e-06	-0.12
4.396e-06	-0.16
4.4e-06	-0.12
4.404e-06	-0.12
4.408e-06	-0.16
4.412e-06	-0.12
4.416e-06	-0.16
4.42e-06	-0.12
4.424e-06	-0.12
4.428e-06	-0.16
4.432e-06	-0.08
4.436e-06	-0.08
4.44e-06	-0.08
4.444e-06	-0.12
4.448e-06	-0.12
4.452e-06	-0.12
4.456e-06	-0.12
4.46e-06	-0.08
4.464e-06	-0.12
4.468e-06	-0.2
4.472e-06	-0.12
4.476e-06	-0.12
4.48e-06	-0.12
4.484e-06	-0.08
4.488e-06	-0.04
4.492e-06	-0.08
4.496e-06	-0.12
4.5e-06	-0.12
4.504e-06	-0.08
4.508e-06	-0.12
4.512e-06	-0.12
4.516e-06	-0.12
4.52e-06	-0.08
4.524e-06	-0.12
4.528e-06	-0.12
4.532e-06	-0.08
4.536e-06	-0.12
4.54e-06	-0.12
4.544e-06	-0.24
4.548e-06	-0.24
4.552e-06	-0.28
4.556e-06	-0.32
4.56e-06	-0.32
4.564e-06	-0.4
4.568e-06	-0.4
4.572e-06	-0.36
4.576e-06	-0.44
4.58e-06	-0.36
4.584e-06	-0.36
4.588e-06	-0.36
4.592e-06	-0.4
4.596e-06	-0.32
4.6e-06	-0.4
4.604e-06	-0.36
4.608e-06	-0.36
4.612e-06	-0.36
4.616e-06	-0.4
4.62e-06	-0.36
4.624e-06	-0.36
4.628e-06	-0.36
4.632e-06	-0.4
4.636e-06	-0.32
4.64e-06	-0.36
4.644e-06	-0.32
4.648e-06	-0.36
4.652e-06	-0.32
4.656e-06	-0.36
4.66e-06	-0.32
4.664e-06	-0.36
4.668e-06	-0.32
4.672e-06	-0.28
4.676e-06	-0.32
4.68e-06	-0.28
4.684e-06	-0.28
4.688e-06	-0.28
4.692e-06	-0.28
4.696e-06	-0.28
4.7e-06	-0.28
4.704e-06	-0.28
4.708e-06	-0.28
4.712e-06	-0.32
4.716e-06	-0.32
4.72e-06	-0.28
4.724e-06	-0.28
4.728e-06	-0.24
4.732e-06	-0.32
4.736e-06	-0.32
4.74e-06	-0.28
4.744e-06	-0.28
4.748e-06	-0.28
4.752e-06	-0.28
4.756e-06	-0.32
4.76e-06	-0.24
4.764e-06	-0.28
4.768e-06	-0.32
4.772e-06	-0.24
4.776e-06	-0.24
4.78e-06	-0.24
4.784e-06	-0.24
4.788e-06	-0.24
4.792e-06	-0.24
4.796e-06	-0.28
4.8e-06	-0.2
4.804e-06	-0.24
4.808e-06	-0.28
4.812e-06	-0.28
4.816e-06	-0.24
4.82e-06	-0.24
4.824e-06	-0.28
4.828e-06	-0.24
4.832e-06	-0.24
4.836e-06	-0.24
4.84e-06	-0.24
4.844e-06	-0.24
4.848e-06	-0.2
4.852e-06	-0.2
4.856e-06	-0.24
4.86e-06	-0.24
4.864e-06	-0.2
4.868e-06	-0.24
4.872e-06	-0.24
4.876e-06	-0.2
4.88e-06	-0.2
4.884e-06	-0.2
4.888e-06	-0.2
4.892e-06	-0.24
4.896e-06	-0.2
4.9e-06	-0.2
4.904e-06	-0.2
4.908e-06	-0.2
4.912e-06	-0.24
4.916e-06	-0.2
4.92e-06	-0.2
4.924e-06	-0.2
4.928e-06	-0.16
4.932e-06	-0.16
4.936e-06	-0.2
4.94e-06	-0.2
4.944e-06	-0.2
4.948e-06	-0.2
4.952e-06	-0.2
4.956e-06	-0.2
4.96e-06	-0.16
4.964e-06	-0.2
4.968e-06	-0.2
4.972e-06	-0.2
4.976e-06	-0.16
4.98e-06	-0.16
4.984e-06	-0.16
4.988e-06	-0.16
4.992e-06	-0.2
4.996e-06	-0.16
5e-06	-0.16
5.004e-06	-0.2
5.008e-06	-0.16
5.012e-06	-0.2
5.016e-06	-0.16
5.02e-06	-0.16
5.024e-06	-0.16
5.028e-06	-0.16
5.032e-06	-0.16
5.036e-06	-0.16
5.04e-06	-0.16
5.044e-06	-0.2
5.048e-06	-0.16
5.052e-06	-0.16
5.056e-06	-0.12
5.06e-06	-0.16
